order_id,customer_id,order_date,status,ship_date,delivered_date,ship_country,carrier_id,carrier,promotion_id,items_count,subtotal,shipping_cost,total
ORD-0001064,CUST-000429,2026-04-18,shipped,2026-04-21,,US,CARR-010,SF Express,,2,664.00,31.34,695.34
ORD-0001065,CUST-000351,2025-12-01,cancelled,,,MX,,,,5,4125.00,8.50,4133.50
ORD-0001066,CUST-000395,2026-03-22,processing,,,JP,CARR-005,Correios,,2,411.00,11.97,422.97
ORD-0001067,CUST-000683,2025-01-15,shipped,2025-01-17,,US,CARR-001,UPS,,1,13.00,18.51,31.51
ORD-0001068,CUST-000654,2025-05-24,delivered,2025-05-26,2025-05-30,CO,CARR-010,SF Express,,1,2397.00,14.97,2411.97
ORD-0001069,CUST-000660,2023-07-17,delivered,2023-07-18,2023-07-21,ES,CARR-002,FedEx,,4,3451.00,29.67,3480.67
ORD-0001070,CUST-000102,2025-05-08,cancelled,,,GB,,,,2,2031.00,19.52,2050.52
ORD-0001071,CUST-000507,2023-08-04,returned,2023-08-08,2023-08-14,US,CARR-004,DHL,,1,153.00,6.82,159.82
ORD-0001072,CUST-000556,2025-11-29,delivered,2025-12-01,2025-12-03,AU,CARR-002,FedEx,,2,120.00,21.81,141.81
ORD-0001073,CUST-000229,2026-03-14,returned,2026-03-16,2026-03-20,CL,CARR-001,UPS,,3,625.00,7.31,632.31
ORD-0001074,CUST-000697,24/02/2025,shipped,2025-02-25,,IT,CARR-004,DHL,,1,980.00,33.11,1013.11
ORD-0001075,CUST-000705,2023-12-03,processing,,,MX,CARR-007,Royal Mail,,3,1040.00,16.62,1056.62
ORD-0001076,CUST-000586,2024-04-10,delivered,2024-04-14,2024-04-19,PT,CARR-006,Sedex,,4,1895.00,23.50,1918.50
ORD-0001077,CUST-000450,2024-11-08,cancelled,,,DE,,,,4,3963.00,19.65,3982.65
ORD-0001078,CUST-000094,2024-08-07,cancelled,,,CA,,,,4,698.00,23.07,721.07
ORD-0001079,CUST-000029,2023-11-25,delivered,2023-11-29,2023-12-05,US,CARR-003,USPS,,3,562.00,15.03,577.03
ORD-0001080,CUST-000342,2024-12-04,delivered,2024-12-05,2024-12-08,AR,CARR-007,Royal Mail,,1,44.00,8.47,52.47
ORD-0001081,CUST-000363,2025-02-23,delivered,2025-02-27,2025-03-02,US,CARR-001,UPS,,4,812.00,24.27,836.27
ORD-0001082,CUST-000541,2024-11-22,delivered,2024-11-26,2024-12-08,BR,CARR-005,Correios,,3,976.00,15.14,991.14
ORD-0001083,CUST-000033,2025-06-12,delivered,2025-06-13,2025-06-18,PT,CARR-003,USPS,,2,448.00,7.26,455.26
ORD-0001084,CUST-000184,2025-06-18,shipped,2025-06-19,,CA,CARR-004,DHL,,2,1535.00,7.81,1542.81
ORD-0001085,CUST-000582,2024-07-18,delivered,2024-07-20,2024-07-25,CL,CARR-010,SF Express,,3,3285.00,27.08,3312.08
ORD-0001086,CUST-000539,2025-02-25,delivered,2025-03-01,2025-03-05,CL,CARR-001,UPS,,4,1115.00,33.36,1148.36
ORD-0001087,CUST-000722,2024-01-02,delivered,2024-01-06,2024-01-09,US,CARR-002,FedEx,,2,71.00,34.75,105.75
ORD-0001088,CUST-000539,2025-08-13,delivered,2025-08-16,2025-08-27,CL,CARR-005,Correios,,4,419.00,33.34,452.34
ORD-0001089,CUST-000469,2025-10-08,processing,,,AU,CARR-005,Correios,,2,1050.00,18.71,1068.71
ORD-0001090,CUST-000304,2024-05-04,shipped,2024-05-05,,BR,CARR-005,Correios,,2,243.00,15.27,258.27
ORD-0001091,CUST-000523,2023-06-30,shipped,2023-07-01,,MX,CARR-001,UPS,,1,36.00,23.23,59.23
ORD-0001092,CUST-000198,2025-10-28,processing,,,BR,CARR-006,Sedex,,3,1531.00,21.22,1552.22
ORD-0001093,CUST-000346,2023-10-24,returned,2023-10-28,2023-11-02,MX,CARR-006,Sedex,,3,2393.00,26.16,2419.16
ORD-0001094,CUST-000343,2025-11-26,delivered,2025-11-29,2025-12-03,CA,CARR-010,SF Express,,2,846.00,19.15,865.15
ORD-0001095,CUST-000398,2025-05-31,shipped,2025-06-01,,MX,CARR-002,FedEx,,2,659.00,31.10,690.10
ORD-0001096,CUST-000479,2025-12-03,delivered,2025-12-07,2025-12-13,GB,CARR-009,Aramex,,2,284.00,17.95,301.95
ORD-0001097,CUST-000267,2023-11-25,processing,,,US,CARR-002,FedEx,,3,1800.00,21.30,1821.30
ORD-0001098,CUST-000505,2023-09-29,delivered,2023-09-30,2023-10-05,IT,CARR-008,Loomis,,3,527.00,23.98,550.98
ORD-0001099,CUST-000774,2026-02-22,processing,,,CO,CARR-003,USPS,,1,562.00,26.90,588.90
ORD-0001100,CUST-000405,2023-08-03,shipped,2023-08-04,,US,CARR-002,FedEx,,3,2619.00,26.02,2645.02
ORD-0001101,CUST-000639,28/09/2025,delivered,2025-09-29,2025-10-06,PT,CARR-009,Aramex,,3,223.00,20.83,243.83
ORD-0001102,CUST-000284,2025-11-24,returned,2025-11-26,2025-12-04,MX,CARR-009,Aramex,,2,265.00,26.06,291.06
ORD-0001103,CUST-000406,2024-10-02,delivered,2024-10-05,2024-10-16,JP,CARR-005,Correios,,4,1811.00,2.07,1813.07
ORD-0001104,CUST-000474,2023-11-28,delivered,2023-12-01,2023-12-04,DE,CARR-002,FedEx,,1,1485.00,10.06,1495.06
ORD-0001105,CUST-000484,2024-07-26,returned,2024-07-29,2024-08-01,DE,CARR-002,FedEx,,2,616.00,11.54,627.54
ORD-0001106,CUST-000006,07/08/2025,returned,2025-08-10,2025-08-12,ES,CARR-002,FedEx,,1,440.00,21.31,461.31
ORD-0001107,CUST-000772,2025-10-13,delivered,2025-10-15,2025-10-21,US,CARR-003,USPS,,3,363.00,6.24,369.24
ORD-0001108,CUST-000089,2025-01-30,returned,2025-01-31,2025-02-06,CA,CARR-009,Aramex,,3,770.00,35.48,805.48
ORD-0001109,CUST-000593,2023-05-10,cancelled,,,AR,,,,2,1060.00,13.71,1073.71
ORD-0001110,CUST-000606,2023-05-09,delivered,2023-05-13,2023-05-17,MX,CARR-004,DHL,,2,1535.00,25.23,1560.23
ORD-0001111,CUST-000670,2025-10-16,delivered,2025-10-18,2025-10-23,MX,CARR-003,USPS,,1,8.00,15.14,23.14
ORD-0001112,CUST-000442,2023-01-14,cancelled,,,CL,,,,4,530.00,7.11,537.11
ORD-0001113,CUST-000355,2023-11-24,cancelled,,,CO,,,PROMO-0039,4,1307.00,14.21,1321.21
ORD-0001114,CUST-000453,2026-01-23,returned,2026-01-26,2026-01-30,MX,CARR-007,Royal Mail,,4,542.00,11.04,553.04
ORD-0001115,CUST-000154,2024-09-03,cancelled,,,US,,,,1,48.00,20.81,68.81
ORD-0001116,CUST-000711,2024-04-07,delivered,2024-04-10,2024-04-12,GB,CARR-002,FedEx,,1,285.00,6.73,291.73
ORD-0001117,CUST-000657,2025-04-01,processing,,,AR,CARR-002,FedEx,,2,759.00,27.04,786.04
ORD-0001118,CUST-000668,2024-05-31,cancelled,,,AR,,,,4,3302.00,1.31,3303.31
ORD-0001119,CUST-000246,2024-07-26,shipped,2024-07-28,,US,CARR-005,Correios,,1,138.00,17.37,155.37
ORD-0001120,CUST-000079,2023-07-15,delivered,2023-07-16,2023-07-21,US,CARR-003,USPS,,2,346.00,25.99,371.99
ORD-0001121,CUST-000642,2024-02-28,processing,,,AU,CARR-009,Aramex,,2,1046.00,8.03,1054.03
ORD-0001122,CUST-000412,2025-05-02,delivered,2025-05-03,2025-05-08,CO,CARR-006,Sedex,,1,48.00,8.52,56.52
ORD-0001123,CUST-000017,2025-11-24,delivered,2025-11-25,2025-12-01,US,CARR-003,USPS,,4,1211.00,26.01,1237.01
ORD-0001124,CUST-000386,2024-01-04,returned,2024-01-06,2024-01-11,US,CARR-003,USPS,,3,1608.00,9.29,1617.29
ORD-0001125,CUST-000161,2025-12-02,shipped,2025-12-05,,AU,CARR-006,Sedex,,1,447.00,9.83,456.83
ORD-0001126,CUST-000129,2023-11-26,delivered,2023-11-29,2023-12-03,ES,CARR-004,DHL,,4,1846.00,27.76,1873.76
ORD-0001127,CUST-000261,2024-11-29,shipped,2024-12-01,,US,CARR-002,FedEx,,3,798.00,20.48,818.48
ORD-0001128,CUST-000578,2026-03-03,processing,,,MX,CARR-005,Correios,,2,236.00,29.31,265.31
ORD-0001129,CUST-000314,2025-01-06,processing,,,DE,CARR-005,Correios,,3,1760.00,13.34,1773.34
ORD-0001130,CUST-000472,2023-11-30,delivered,2023-12-02,2023-12-06,AR,CARR-001,UPS,,4,2489.00,13.72,2502.72
ORD-0001131,CUST-000016,2025-11-23,returned,2025-11-25,2025-12-03,MX,CARR-005,Correios,,4,1638.00,6.61,1644.61
ORD-0001132,CUST-000520,2025-03-03,cancelled,,,GB,,,,4,3563.00,26.77,3589.77
ORD-0001133,CUST-000009,2025-11-25,shipped,2025-11-26,,US,CARR-007,Royal Mail,,1,114.00,6.56,120.56
ORD-0001134,CUST-000756,2024-06-28,delivered,2024-07-02,2024-07-07,BR,CARR-006,Sedex,,4,3186.00,37.51,3223.51
ORD-0001135,CUST-000230,2024-03-07,shipped,2024-03-10,,US,CARR-002,FedEx,,1,104.00,26.46,130.46
ORD-0001136,CUST-000744,2025-07-29,processing,,,BR,CARR-010,SF Express,,2,557.00,32.10,589.10
ORD-0001137,CUST-000677,2024-01-12,delivered,2024-01-14,2024-01-17,US,CARR-002,FedEx,,3,1704.00,16.66,1720.66
ORD-0001138,CUST-000245,2025-11-23,returned,2025-11-25,2025-11-30,US,CARR-003,USPS,,3,660.00,21.21,681.21
ORD-0001139,CUST-000756,2025-08-01,returned,2025-08-05,2025-08-09,BR,CARR-010,SF Express,,1,671.00,25.42,696.42
ORD-0001140,CUST-000553,2024-12-12,processing,,,GB,CARR-007,Royal Mail,,3,1578.00,6.10,1584.10
ORD-0001141,CUST-000254,2025-11-27,delivered,2025-12-01,2025-12-04,US,CARR-001,UPS,,4,702.00,7.09,709.09
ORD-0001142,CUST-000232,2023-11-08,cancelled,,,US,,,,2,1214.00,22.16,1236.16
ORD-0001143,CUST-000150,2023-11-28,returned,2023-11-29,2023-12-04,US,CARR-003,USPS,,1,59.00,15.41,74.41
ORD-0001144,CUST-000219,2023-07-11,shipped,2023-07-12,,AU,CARR-009,Aramex,,4,367.00,16.65,383.65
ORD-0001145,CUST-000789,2026-03-07,delivered,2026-03-11,2026-03-16,FR,CARR-010,SF Express,,4,1036.00,21.78,1057.78
ORD-0001146,CUST-000562,2023-11-27,processing,,,CL,CARR-010,SF Express,PROMO-0035,2,311.00,24.49,335.49
ORD-0001147,CUST-000434,2024-06-09,delivered,2024-06-11,2024-06-17,CL,CARR-003,USPS,,4,932.00,35.35,967.35
ORD-0001148,CUST-000111,2023-05-11,processing,,,MX,CARR-007,Royal Mail,,4,807.00,10.92,817.92
ORD-0001149,CUST-000594,2025-11-20,delivered,2025-11-22,2025-12-02,US,CARR-005,Correios,,1,357.00,17.21,374.21
ORD-0001150,CUST-000318,2024-05-27,delivered,2024-05-28,2024-06-02,CO,CARR-007,Royal Mail,,4,980.00,36.76,1016.76
ORD-0001151,CUST-000556,2023-05-27,cancelled,,,AU,,,,1,1692.00,22.88,1714.88
ORD-0001152,CUST-000374,2025-11-26,delivered,2025-11-29,2025-12-03,US,CARR-001,UPS,,1,237.00,4.51,241.51
ORD-0001153,CUST-000553,2023-02-20,delivered,2023-02-22,2023-02-26,GB,CARR-010,SF Express,,1,1050.00,27.26,1077.26
ORD-0001154,CUST-000068,2023-09-26,cancelled,,,US,,,,3,680.00,31.19,711.19
ORD-0001155,CUST-000049,2023-06-22,delivered,2023-06-25,2023-06-27,CA,CARR-002,FedEx,,3,1338.00,8.67,1346.67
ORD-0001156,CUST-000347,2023-02-14,returned,2023-02-18,2023-02-22,GB,CARR-004,DHL,,4,2522.00,20.24,2542.24
ORD-0001157,CUST-000191,2026-03-08,delivered,2026-03-09,2026-03-12,CA,CARR-007,Royal Mail,,1,837.00,33.64,870.64
ORD-0001158,CUST-000262,2025-11-05,cancelled,,,CA,,,,1,264.00,22.46,286.46
ORD-0001159,CUST-000319,2024-11-27,processing,,,CA,CARR-004,DHL,,1,774.00,3.22,777.22
ORD-0001160,CUST-000152,2025-06-21,delivered,2025-06-22,2025-06-25,US,CARR-002,FedEx,,2,114.00,16.32,130.32
ORD-0001161,CUST-000682,14/05/2023,cancelled,,,GB,,,,1,-20.00,11.82,-8.18
ORD-0001162,CUST-000182,2023-08-07,delivered,2023-08-09,2023-08-12,JP,CARR-007,Royal Mail,,3,1107.00,27.39,1134.39
ORD-0001163,CUST-000173,2023-06-25,processing,,,US,CARR-002,FedEx,,1,61.00,30.54,91.54
ORD-0001164,CUST-000641,2024-07-04,delivered,2024-07-07,2024-07-10,AR,CARR-001,UPS,,2,243.00,19.98,262.98
ORD-0001165,CUST-000644,2023-03-08,delivered,2023-03-09,2023-03-21,JP,CARR-005,Correios,,4,2017.00,9.25,2026.25
ORD-0001166,CUST-000315,2024-11-06,delivered,2024-11-07,2024-11-12,DE,CARR-006,Sedex,,3,3040.00,11.73,3051.73
ORD-0001167,CUST-000168,2023-06-09,delivered,2023-06-12,2023-06-17,BR,CARR-006,Sedex,,3,1370.00,31.89,1401.89
ORD-0001168,CUST-000556,2025-11-08,delivered,2025-11-09,2025-11-13,AU,CARR-001,UPS,,2,2309.00,18.53,2327.53
ORD-0001169,CUST-000200,2025-11-23,delivered,2025-11-24,2025-11-27,ES,CARR-002,FedEx,,4,3920.00,30.18,3950.18
ORD-0001170,CUST-000574,01/12/2024,shipped,2024-12-03,,CA,CARR-004,DHL,,1,105.00,27.58,132.58
ORD-0001171,CUST-000393,2023-12-28,delivered,2023-12-30,2024-01-04,BR,CARR-006,Sedex,,4,466.00,6.84,472.84
ORD-0001172,CUST-000017,2024-01-17,shipped,2024-01-18,,US,CARR-002,FedEx,,2,2950.00,29.43,2979.43
ORD-0001173,CUST-000103,2024-09-23,returned,2024-09-27,2024-10-05,BR,CARR-005,Correios,,4,263.00,5.40,268.40
ORD-0001174,CUST-000441,2024-12-05,processing,,,AU,CARR-008,Loomis,,2,531.00,36.04,567.04
ORD-0001175,CUST-000048,2024-11-26,delivered,2024-11-28,2024-12-07,US,CARR-005,Correios,,1,447.00,14.72,461.72
ORD-0001176,CUST-000016,2024-06-03,delivered,2024-06-04,2024-06-10,MX,CARR-008,Loomis,,1,306.00,27.60,333.60
ORD-0001177,CUST-000087,2025-11-24,delivered,2025-11-28,2025-12-02,CL,CARR-010,SF Express,,2,435.00,36.18,471.18
ORD-0001178,CUST-000072,2023-12-12,shipped,2023-12-15,,CO,CARR-007,Royal Mail,,1,104.00,32.57,136.57
ORD-0001179,CUST-000065,2023-11-25,cancelled,,,FR,,,,4,858.00,30.31,888.31
ORD-0001180,CUST-000672,2023-08-22,returned,2023-08-25,2023-08-31,FR,CARR-008,Loomis,,1,116.00,9.28,125.28
ORD-0001181,CUST-000449,25/12/2025,delivered,2025-12-26,2025-12-30,GB,CARR-007,Royal Mail,,4,2205.00,27.15,2232.15
ORD-0001182,CUST-000752,2025-11-28,delivered,2025-12-01,2025-12-06,DE,CARR-004,DHL,,5,1498.00,11.70,1509.70
ORD-0001183,CUST-000035,2025-12-02,delivered,2025-12-03,2025-12-15,BR,CARR-005,Correios,,4,3367.00,21.56,3388.56
ORD-0001184,CUST-000517,2023-07-30,delivered,2023-08-03,2023-08-07,CA,CARR-006,Sedex,,1,150.00,7.34,157.34
ORD-0001185,CUST-000586,2023-09-15,cancelled,,,PT,,,,4,2561.00,14.67,2575.67
ORD-0001186,CUST-000780,2024-11-23,delivered,2024-11-27,2024-11-30,US,CARR-001,UPS,,1,65.00,26.37,91.37
ORD-0001187,CUST-000755,2023-02-11,delivered,2023-02-13,2023-02-19,US,CARR-008,Loomis,,4,1803.00,30.05,1833.05
ORD-0001188,CUST-000595,14/03/2026,delivered,2026-03-17,2026-03-22,GB,CARR-008,Loomis,,2,319.00,18.32,337.32
ORD-0001189,CUST-000292,29/01/2025,processing,,,AU,CARR-004,DHL,,1,224.00,17.55,241.55
ORD-0001190,CUST-000606,2024-07-24,delivered,2024-07-28,2024-08-01,MX,CARR-007,Royal Mail,,1,153.00,15.65,168.65
ORD-0001191,CUST-000616,2023-03-16,returned,2023-03-20,2023-03-23,FR,CARR-007,Royal Mail,,4,3528.00,6.03,3534.03
ORD-0001192,CUST-000454,2025-12-19,processing,,,IT,CARR-001,UPS,,4,1401.00,17.85,1418.85
ORD-0001193,CUST-000592,2025-07-15,delivered,2025-07-16,2025-07-21,DE,CARR-004,DHL,,2,-443.00,11.23,-431.77
ORD-0001194,CUST-000296,2025-12-13,delivered,2025-12-14,2025-12-16,CO,CARR-002,FedEx,,4,693.00,24.58,717.58
ORD-0001195,CUST-000332,26/11/2023,cancelled,,,CA,,,,4,505.00,1.49,506.49
ORD-0001196,CUST-000315,2023-12-16,delivered,2023-12-20,2023-12-23,DE,CARR-001,UPS,,3,1459.00,30.02,1489.02
ORD-0001197,CUST-000185,22/11/2024,returned,2024-11-26,2024-12-02,DE,CARR-008,Loomis,,2,278.00,3.21,281.21
ORD-0001198,CUST-000530,2023-11-20,processing,,,US,CARR-001,UPS,,4,1542.00,15.04,1557.04
ORD-0001199,CUST-000783,2023-03-17,delivered,2023-03-21,2023-03-23,CO,CARR-002,FedEx,,2,430.00,33.53,463.53
ORD-0001200,CUST-000073,2025-09-11,delivered,2025-09-13,2025-09-21,MX,CARR-005,Correios,,3,379.00,14.50,393.50
ORD-0001201,CUST-000624,2023-05-16,delivered,2023-05-19,2023-05-21,US,CARR-002,FedEx,,2,1454.00,31.17,1485.17
ORD-0001202,CUST-000550,2023-02-10,delivered,2023-02-14,2023-02-22,MX,CARR-008,Loomis,,4,1181.00,1.89,1182.89
ORD-0001203,CUST-000545,2024-11-28,delivered,2024-12-01,2024-12-06,DE,CARR-006,Sedex,,3,1636.00,14.81,1650.81
ORD-0001204,CUST-000566,2025-01-15,delivered,2025-01-18,2025-01-21,JP,CARR-002,FedEx,,2,475.00,13.25,488.25
ORD-0001205,CUST-000084,2024-11-28,delivered,2024-11-29,2024-12-03,CA,CARR-001,UPS,,3,551.00,34.43,585.43
ORD-0001206,CUST-000250,2024-06-23,returned,2024-06-26,2024-07-01,CA,CARR-004,DHL,,1,24.00,12.21,36.21
ORD-0001207,CUST-000735,2025-10-28,delivered,2025-10-29,2025-11-02,AU,CARR-010,SF Express,,1,318.00,19.03,337.03
ORD-0001208,CUST-000350,2025-07-21,delivered,2025-07-24,2025-07-26,GB,CARR-002,FedEx,,3,576.00,25.93,601.93
ORD-0001209,CUST-000363,2025-10-15,delivered,2025-10-16,2025-10-22,US,CARR-003,USPS,,2,1096.00,25.01,1121.01
ORD-0001210,CUST-000116,2024-03-20,delivered,2024-03-24,2024-03-30,US,CARR-003,USPS,,3,693.00,15.67,708.67
ORD-0001211,CUST-000598,2023-01-05,delivered,2023-01-09,2023-01-14,CO,CARR-004,DHL,,2,992.00,17.94,1009.94
ORD-0001212,CUST-000271,2023-11-25,delivered,2023-11-29,2023-12-04,GB,CARR-008,Loomis,,1,59.00,30.11,89.11
ORD-0001213,CUST-000545,2024-08-06,processing,,,DE,CARR-002,FedEx,,2,664.00,31.17,695.17
ORD-0001214,CUST-000104,2023-01-31,returned,2023-02-04,2023-02-10,MX,CARR-008,Loomis,,4,620.00,21.77,641.77
ORD-0001215,CUST-000130,2024-02-29,processing,,,BR,CARR-005,Correios,,2,679.00,24.27,703.27
ORD-0001216,CUST-000092,2023-07-03,delivered,2023-07-06,2023-07-09,MX,CARR-007,Royal Mail,,2,196.00,2.26,198.26
ORD-0001217,CUST-000385,2024-11-22,processing,,,CL,CARR-004,DHL,,1,101.00,28.40,129.40
ORD-0001218,CUST-000364,2024-06-11,processing,,,DE,CARR-003,USPS,,2,281.00,18.97,299.97
ORD-0001219,CUST-000735,2023-04-12,returned,2023-04-13,2023-04-18,AU,CARR-008,Loomis,,4,881.00,23.37,904.37
ORD-0001220,CUST-000011,2023-03-22,processing,,,BR,CARR-005,Correios,,1,103.00,7.74,110.74
ORD-0001221,CUST-000432,2023-09-01,returned,2023-09-05,2023-09-11,JP,CARR-009,Aramex,,4,668.00,0.11,668.11
ORD-0001222,CUST-000063,2024-12-02,processing,,,US,CARR-002,FedEx,,4,1547.00,33.62,1580.62
ORD-0001223,CUST-000212,2024-08-16,delivered,2024-08-18,2024-08-27,BR,CARR-005,Correios,,3,3500.00,34.27,3534.27
ORD-0001224,CUST-000483,2024-07-20,delivered,2024-07-22,2024-07-25,PT,CARR-007,Royal Mail,,4,1023.00,33.37,1056.37
ORD-0001225,CUST-000265,2024-06-06,delivered,2024-06-08,2024-06-11,PT,CARR-002,FedEx,,3,699.00,14.52,713.52
ORD-0001226,CUST-000254,2024-11-26,delivered,2024-11-27,2024-11-29,US,CARR-002,FedEx,,2,1650.00,18.57,1668.57
ORD-0001227,CUST-000517,2023-03-19,delivered,2023-03-22,2023-04-01,CA,CARR-005,Correios,,2,158.00,14.31,172.31
ORD-0001228,CUST-000064,2025-12-11,delivered,2025-12-12,2025-12-16,JP,CARR-006,Sedex,,1,225.00,31.92,256.92
ORD-0001229,CUST-000599,2023-07-19,delivered,2023-07-21,2023-07-28,AR,CARR-009,Aramex,,1,171.00,4.40,175.40
ORD-0001230,CUST-000758,2024-07-31,cancelled,,,US,,,,3,482.00,30.92,512.92
ORD-0001231,CUST-000089,2026-02-05,delivered,2026-02-07,2026-02-12,CA,CARR-006,Sedex,,1,503.00,28.38,531.38
ORD-0001232,CUST-000637,2024-11-21,returned,2024-11-24,2024-11-29,PT,CARR-006,Sedex,,3,369.00,30.47,399.47
ORD-0001233,CUST-000514,2024-05-31,delivered,2024-06-02,2024-06-11,MX,CARR-006,Sedex,,2,566.00,28.91,594.91
ORD-0001234,CUST-000307,2025-12-03,delivered,2025-12-06,2025-12-08,AU,CARR-002,FedEx,,4,1309.00,14.37,1323.37
ORD-0001235,CUST-000521,2025-09-01,delivered,2025-09-05,2025-09-08,GB,CARR-007,Royal Mail,,3,555.00,27.97,582.97
ORD-0001236,CUST-000195,2025-01-17,cancelled,,,ES,,,,2,391.00,28.92,419.92
ORD-0001237,CUST-000649,2023-09-16,delivered,2023-09-20,2023-09-25,GB,CARR-006,Sedex,,3,327.00,24.51,351.51
ORD-0001238,CUST-000500,2024-11-25,delivered,2024-11-29,2024-12-05,DE,CARR-003,USPS,,4,1204.00,12.06,1216.06
ORD-0001239,CUST-000759,2025-11-30,cancelled,,,MX,,,,3,1822.00,27.80,1849.80
ORD-0001240,CUST-000116,2023-11-24,processing,,,US,CARR-001,UPS,,4,3173.00,26.01,3199.01
ORD-0001241,CUST-000429,2025-06-14,shipped,2025-06-17,,US,CARR-006,Sedex,,1,84.00,11.80,95.80
ORD-0001242,CUST-000765,2023-12-12,delivered,2023-12-14,2023-12-20,GB,CARR-009,Aramex,,3,318.00,31.30,349.30
ORD-0001243,CUST-000418,2023-11-24,processing,,,BR,CARR-006,Sedex,PROMO-0004,5,2116.00,13.62,2129.62
ORD-0001244,CUST-000287,2024-12-28,processing,,,ES,CARR-006,Sedex,,4,1821.00,26.16,1847.16
ORD-0001245,CUST-000165,2024-01-17,delivered,2024-01-21,2024-01-25,US,CARR-001,UPS,,1,896.00,13.92,909.92
ORD-0001246,CUST-000087,2024-08-10,processing,,,CL,CARR-006,Sedex,,4,1979.00,4.88,1983.88
ORD-0001247,CUST-000071,2025-11-22,delivered,2025-11-25,2025-11-30,CL,CARR-003,USPS,,1,59.00,32.28,91.28
ORD-0001248,CUST-000006,2023-08-10,returned,2023-08-12,2023-08-22,ES,CARR-004,DHL,,3,2029.00,18.08,2047.08
ORD-0001249,CUST-000576,2023-12-23,returned,2023-12-27,2024-01-01,CL,CARR-010,SF Express,,4,725.00,25.53,750.53
ORD-0001250,CUST-000612,2023-11-24,delivered,2023-11-25,2023-11-29,CA,CARR-001,UPS,PROMO-0039,2,999.00,12.16,1011.16
ORD-0001251,CUST-000430,2025-04-12,returned,2025-04-16,2025-04-24,CA,CARR-005,Correios,,2,334.00,29.68,363.68
ORD-0001252,CUST-000314,2023-12-03,delivered,2023-12-06,2023-12-11,DE,CARR-006,Sedex,,2,673.00,18.08,691.08
ORD-0001253,CUST-000076,2023-10-19,delivered,2023-10-21,2023-10-25,DE,CARR-010,SF Express,,3,292.00,4.26,296.26
ORD-0001254,CUST-000746,2024-10-13,processing,,,MX,CARR-010,SF Express,,1,436.00,29.89,465.89
ORD-0001255,CUST-000023,2025-12-12,delivered,2025-12-13,2025-12-18,US,CARR-003,USPS,,3,700.00,17.51,717.51
ORD-0001256,CUST-000014,2024-05-25,delivered,2024-05-27,2024-05-31,DE,CARR-004,DHL,,4,2923.00,30.37,2953.37
ORD-0001257,CUST-000629,2024-09-15,delivered,2024-09-18,2024-09-21,CL,CARR-001,UPS,,1,267.00,11.94,278.94
ORD-0001258,CUST-000375,2024-02-19,delivered,2024-02-23,2024-03-09,AR,CARR-005,Correios,,3,880.00,29.27,909.27
ORD-0001259,CUST-000657,2025-01-09,delivered,2025-01-10,2025-01-16,AR,CARR-010,SF Express,,3,1345.00,9.53,1354.53
ORD-0001260,CUST-000624,2023-07-31,shipped,2023-08-04,,US,CARR-001,UPS,,3,387.00,33.31,420.31
ORD-0001261,CUST-000603,2023-02-01,delivered,2023-02-04,2023-02-10,CA,CARR-003,USPS,,1,3315.00,21.06,3336.06
ORD-0001262,CUST-000709,2024-09-05,delivered,2024-09-07,2024-09-12,US,CARR-004,DHL,,1,1098.00,30.81,1128.81
ORD-0001263,CUST-000170,2025-01-20,processing,,,AU,CARR-009,Aramex,,1,13.00,6.84,19.84
ORD-0001264,CUST-000637,2023-07-12,returned,2023-07-14,2023-07-19,PT,CARR-003,USPS,,3,3963.00,5.06,3968.06
ORD-0001265,CUST-000683,2025-05-17,delivered,2025-05-20,2025-05-23,US,CARR-001,UPS,,2,2751.00,12.59,2763.59
ORD-0001266,CUST-000499,2024-08-21,returned,2024-08-25,2024-08-29,US,CARR-001,UPS,,4,1439.00,9.29,1448.29
ORD-0001267,CUST-000740,2025-11-21,delivered,2025-11-22,2025-12-01,IT,CARR-006,Sedex,,3,1359.00,13.77,1372.77
ORD-0001268,CUST-000643,2023-07-01,delivered,2023-07-02,2023-07-07,BR,CARR-006,Sedex,,3,1422.00,12.84,1434.84
ORD-0001269,CUST-000049,2023-12-02,returned,2023-12-06,2023-12-09,CA,CARR-001,UPS,,1,358.00,36.76,394.76
ORD-0001270,CUST-000537,2024-06-16,delivered,2024-06-18,2024-06-23,GB,CARR-004,DHL,,1,367.00,28.73,395.73
ORD-0001271,CUST-000168,2023-11-26,processing,,,BR,CARR-006,Sedex,,1,334.00,19.01,353.01
ORD-0001272,CUST-000498,2024-02-29,processing,,,CA,CARR-010,SF Express,,1,114.00,22.20,136.20
ORD-0001273,CUST-000369,2024-08-28,processing,,,GB,CARR-005,Correios,,1,318.00,28.62,346.62
ORD-0001274,CUST-000677,2026-01-10,returned,2026-01-12,2026-01-16,US,CARR-004,DHL,,3,293.00,21.49,314.49
ORD-0001275,CUST-000588,2026-04-09,delivered,2026-04-11,2026-04-15,IT,CARR-010,SF Express,,1,44.00,25.10,69.10
ORD-0001276,CUST-000691,2025-11-30,processing,,,AU,CARR-002,FedEx,,1,1932.00,32.01,1964.01
ORD-0001277,CUST-000304,2023-11-24,delivered,2023-11-25,2023-12-03,BR,CARR-006,Sedex,,2,121.00,8.57,129.57
ORD-0001278,CUST-000611,2026-03-03,delivered,2026-03-07,2026-03-12,CO,CARR-010,SF Express,,3,1005.00,35.46,1040.46
