order_id,line_no,product_id,seller_id,quantity,unit_price,line_total
ORD-0000512,1,PROD-000303,SELLER-0055,1,1046.00,1046.00
ORD-0000513,1,PROD-000140,SELLER-0085,3,81.00,243.00
ORD-0000513,2,PROD-000442,SELLER-0028,2,557.00,1114.00
ORD-0000513,3,PROD-000742,SELLER-0104,3,495.00,1485.00
ORD-0000513,4,PROD-000099,SELLER-0184,3,113.00,339.00
ORD-0000514,1,PROD-000534,SELLER-0064,2,38.00,76.00
ORD-0000514,2,PROD-000300,SELLER-9999,3,241.00,723.00
ORD-0000515,1,PROD-000148,SELLER-0097,1,226.00,226.00
ORD-0000516,1,PROD-000914,SELLER-0147,3,182.00,546.00
ORD-0000516,2,PROD-000803,SELLER-0155,2,50.00,100.00
ORD-0000516,3,PROD-000306,SELLER-0088,1,148.00,148.00
ORD-0000517,1,PROD-000773,SELLER-0056,2,89.00,178.00
ORD-0000517,2,PROD-000382,SELLER-0121,1,87.00,87.00
ORD-0000517,3,PROD-000943,SELLER-0108,2,210.00,420.00
ORD-0000517,4,PROD-000309,SELLER-0122,2,81.00,162.00
ORD-0000518,1,PROD-000194,SELLER-0083,3,74.00,222.00
ORD-0000518,2,PROD-000861,SELLER-0133,1,164.00,164.00
ORD-0000518,3,PROD-000296,SELLER-0200,3,328.00,984.00
ORD-0000519,1,PROD-000621,SELLER-0172,3,107.00,321.00
ORD-0000519,2,PROD-000704,SELLER-0180,3,9.00,27.00
ORD-0000520,1,PROD-000281,SELLER-0109,1,139.00,139.00
ORD-0000520,2,PROD-000342,SELLER-0183,3,45.00,135.00
ORD-0000521,1,PROD-000612,SELLER-9999,2,34.00,68.00
ORD-0000521,2,PROD-000232,SELLER-0049,1,338.00,338.00
ORD-0000522,1,PROD-000773,SELLER-0056,2,89.00,178.00
ORD-0000522,2,PROD-000954,SELLER_0101,3,17.00,51.00
ORD-0000522,3,PROD-000740,SELLER-0130,2,758.00,1516.00
ORD-0000522,4,PROD-000365,SELLER-0174,1,41.00,41.00
ORD-0000523,1,PROD-000932,SELLER-0035,3,160.00,480.00
ORD-0000523,2,PROD-000087,SELLER-0123,3,63.00,189.00
ORD-0000524,1,PROD-000100,SELLER-0193,3,118.00,354.00
ORD-0000524,2,PROD-000054,SELLER-0091,3,19.00,57.00
ORD-0000524,3,PROD-000674,SELLER-0010,1,44.00,44.00
ORD-0000525,1,PROD-000821,SELLER-0068,2,1085.00,2170.00
ORD-0000525,2,PROD-000813,SELLER-0049,2,13.00,26.00
ORD-0000525,3,PROD-000907,SELLER-0121,2,36.00,72.00
ORD-0000525,4,PROD-000576,SELLER-0197,3,346.00,1038.00
ORD-0000526,1,PROD-000139,SELLER-0120,2,33.00,66.00
ORD-0000526,2,PROD-000982,SELLER-0021,2,64.00,128.00
ORD-0000527,1,PROD-000231,SELLER-0049,2,23.00,46.00
ORD-0000527,2,PROD-000523,SELLER-0005,3,625.00,1875.00
ORD-0000528,1,PROD-000140,SELLER-0085,1,81.00,81.00
ORD-0000529,1,PROD-000158,SELLER-0153,1,51.00,51.00
ORD-0000529,2,PROD-000951,SELLER-0007,2,28.00,56.00
ORD-0000529,3,PROD-000745,SELLER-0185,1,49.00,49.00
ORD-0000529,4,PROD-000820,SELLER-0184,3,600.00,1800.00
ORD-0000530,1,PROD-000937,SELLER-0138,3,114.00,342.00
ORD-0000530,2,PROD-000065,SELLER-0081,3,116.00,348.00
ORD-0000531,1,PROD-000807,SELLER-0054,1,88.00,88.00
ORD-0000531,2,PROD-000019,SELLER_0187,3,29.00,87.00
ORD-0000532,1,PROD-000875,SELLER-0085,3,50.00,150.00
ORD-0000532,2,PROD-000487,SELLER-0198,1,98.00,98.00
ORD-0000532,3,PROD-000094,SELLER-0134,1,46.00,46.00
ORD-0000532,4,PROD-000954,SELLER_0101,2,17.00,34.00
ORD-0000533,1,PROD-000005,SELLER-0069,2,549.00,1098.00
ORD-0000534,1,PROD-000066,SELLER-0178,2,82.00,164.00
ORD-0000535,1,PROD-000212,SELLER-0164,2,69.00,138.00
ORD-0000535,2,PROD-000597,SELLER-0160,1,14.00,14.00
ORD-0000535,3,PROD-000464,SELLER-0011,3,48.00,144.00
ORD-0000535,4,PROD-000452,SELLER-0175,2,37.00,74.00
ORD-0000536,1,PROD-000382,SELLER-0121,3,87.00,261.00
ORD-0000536,2,PROD-000488,SELLER_0187,3,241.00,723.00
ORD-0000536,3,PROD-000588,SELLER_0132,1,398.00,398.00
ORD-0000537,1,PROD-000333,SELLER-0031,2,167.00,334.00
ORD-0000538,1,PROD-000667,SELLER-0008,3,671.00,2013.00
ORD-0000538,2,PROD-000527,SELLER-0081,3,54.00,162.00
ORD-0000538,3,PROD-000971,SELLER-0052,2,111.00,222.00
ORD-0000538,4,PROD-000456,SELLER-0009,2,55.00,110.00
ORD-0000539,1,PROD-000410,SELLER-0035,3,102.00,306.00
ORD-0000539,2,PROD-000223,SELLER-0019,2,75.00,150.00
ORD-0000539,3,PROD-000247,SELLER-0013,2,13.00,26.00
ORD-0000540,1,PROD-000038,SELLER-0045,3,144.00,432.00
ORD-0000540,2,PROD-000684,SELLER-0144,1,77.00,77.00
ORD-0000540,3,PROD-000689,SELLER-0152,3,31.00,93.00
ORD-0000541,1,PROD-000383,SELLER-0103,3,547.00,1641.00
ORD-0000541,2,PROD-000881,SELLER-0041,3,51.00,153.00
ORD-0000542,1,PROD-000469,SELLER-0115,1,174.00,174.00
ORD-0000542,2,PROD-000546,SELLER-0075,3,114.00,342.00
ORD-0000542,3,PROD-000204,SELLER-0130,3,669.00,2007.00
ORD-0000543,1,PROD-000242,SELLER-0009,3,172.00,516.00
ORD-0000543,2,PROD-000960,SELLER_0132,1,73.00,73.00
ORD-0000543,3,PROD-000500,SELLER-0178,2,106.00,212.00
ORD-0000544,1,PROD-000142,SELLER-0095,3,152.00,456.00
ORD-0000545,1,PROD-000225,SELLER-0184,3,95.00,285.00
ORD-0000545,2,PROD-000345,SELLER-0018,3,407.00,1221.00
ORD-0000545,3,PROD-000960,SELLER_0132,3,73.00,219.00
ORD-0000546,1,PROD-000367,SELLER-0073,2,100.00,200.00
ORD-0000546,2,PROD-000589,SELLER-0131,2,31.00,62.00
ORD-0000546,3,PROD-000996,SELLER-0045,1,80.00,80.00
ORD-0000547,1,PROD-000127,SELLER-0147,1,643.00,643.00
ORD-0000547,2,PROD-000966,SELLER-0104,2,216.00,432.00
ORD-0000548,1,PROD-000481,SELLER-0018,3,483.00,1449.00
ORD-0000548,2,PROD-000852,SELLER-0003,1,114.00,114.00
ORD-0000548,3,PROD-000080,SELLER-0082,2,492.00,984.00
ORD-0000549,1,PROD-000664,SELLER-0153,3,28.00,84.00
ORD-0000549,2,PROD-000996,SELLER-0045,3,80.00,240.00
ORD-0000550,1,PROD-000752,SELLER-0160,1,392.00,392.00
ORD-0000550,2,PROD-000887,SELLER-0017,2,87.00,174.00
ORD-0000550,3,PROD-000804,SELLER-0152,2,93.00,186.00
ORD-0000551,1,PROD-000708,SELLER-0192,2,28.00,56.00
ORD-0000552,1,PROD-000071,SELLER-0005,1,563.00,563.00
ORD-0000552,2,PROD-000755,SELLER_0101,1,301.00,301.00
ORD-0000553,1,PROD-000571,SELLER-0068,1,14.00,14.00
ORD-0000553,2,PROD-000879,SELLER-0083,3,14.00,42.00
ORD-0000554,1,PROD-000035,SELLER-0161,3,431.00,1293.00
ORD-0000555,1,PROD-000908,SELLER-0149,3,496.00,1488.00
ORD-0000555,2,PROD-000467,SELLER-0058,3,182.00,546.00
ORD-0000555,3,PROD-000655,SELLER-0008,1,47.00,47.00
ORD-0000555,4,PROD-000170,SELLER-0067,3,195.00,585.00
ORD-0000556,1,PROD-000146,SELLER-0104,2,356.00,712.00
ORD-0000557,1,PROD-000035,SELLER-0161,3,431.00,1293.00
ORD-0000557,2,PROD-000038,SELLER-0045,3,144.00,432.00
ORD-0000557,3,PROD-000423,SELLER-0192,3,48.00,144.00
ORD-0000558,1,PROD-000383,SELLER-0103,1,547.00,547.00
ORD-0000558,2,PROD-000964,SELLER-0008,2,51.00,102.00
ORD-0000558,3,PROD-000597,SELLER-0160,2,14.00,28.00
ORD-0000558,4,PROD-000877,SELLER-0186,3,16.00,48.00
ORD-0000559,1,PROD-000661,SELLER-0053,3,26.00,78.00
ORD-0000559,2,PROD-000361,SELLER-0100,1,67.00,67.00
ORD-0000559,3,PROD-000613,SELLER-0130,1,218.00,218.00
ORD-0000560,1,PROD-000996,SELLER-0045,3,80.00,240.00
ORD-0000560,2,PROD-000346,SELLER-0012,1,595.00,595.00
ORD-0000561,1,PROD-000930,SELLER-0060,2,269.00,538.00
ORD-0000561,2,PROD-000802,SELLER-0038,2,120.00,240.00
ORD-0000561,3,PROD-000096,SELLER-0006,1,121.00,121.00
ORD-0000561,4,PROD-000668,SELLER-0169,3,39.00,117.00
ORD-0000562,1,PROD-000297,SELLER-0184,3,15.00,45.00
ORD-0000563,1,PROD-000368,SELLER-0070,2,43.00,86.00
ORD-0000564,1,PROD-000803,SELLER-0155,3,50.00,150.00
ORD-0000564,2,PROD-000722,SELLER-0098,2,56.00,112.00
ORD-0000565,1,PROD-000152,SELLER-0033,3,36.00,108.00
ORD-0000566,1,PROD-000513,SELLER-0078,1,152.00,152.00
ORD-0000566,2,PROD-000867,SELLER_0132,1,341.00,341.00
ORD-0000567,1,PROD-000472,SELLER-0190,3,294.00,882.00
ORD-0000568,1,PROD-000471,SELLER-0197,3,27.00,81.00
ORD-0000568,2,PROD-000386,SELLER_0027,2,199.00,398.00
ORD-0000569,1,PROD-000080,SELLER-0082,1,492.00,492.00
ORD-0000569,2,PROD-000941,SELLER-0061,3,120.00,360.00
ORD-0000569,3,PROD-000985,SELLER-0038,1,522.00,522.00
ORD-0000570,1,PROD-000772,SELLER-0070,3,539.00,1617.00
ORD-0000570,2,PROD-000684,SELLER-0144,2,77.00,154.00
ORD-0000571,1,PROD-000879,SELLER-0083,2,14.00,28.00
ORD-0000572,1,PROD-000168,SELLER-0183,2,225.00,450.00
ORD-0000572,2,PROD-000937,SELLER-0138,3,114.00,342.00
ORD-0000573,1,PROD-000788,SELLER-0160,3,144.00,432.00
ORD-0000573,2,PROD-000575,SELLER-0092,1,40.00,40.00
ORD-0000573,3,PROD-000428,SELLER-0080,3,90.00,270.00
ORD-0000574,1,PROD-000392,SELLER-0042,3,135.00,405.00
ORD-0000574,2,PROD-000651,SELLER_0063,2,170.00,340.00
ORD-0000574,3,PROD-000320,SELLER-0146,1,337.00,337.00
ORD-0000574,4,PROD-000174,SELLER-0163,1,150.00,150.00
ORD-0000575,1,PROD-000043,SELLER-0104,3,799.00,2397.00
ORD-0000575,2,PROD-000410,SELLER-0035,1,102.00,102.00
ORD-0000575,3,PROD-000529,SELLER-0168,2,244.00,488.00
ORD-0000576,1,PROD-000628,SELLER-0163,3,222.00,666.00
ORD-0000576,2,PROD-000495,SELLER-0022,2,294.00,588.00
ORD-0000577,1,PROD-000647,SELLER-0178,1,75.00,75.00
ORD-0000578,1,PROD-000039,SELLER-0159,3,450.00,1350.00
ORD-0000578,2,PROD-000198,SELLER-0066,1,56.00,56.00
ORD-0000578,3,PROD-000313,SELLER-0141,3,75.00,225.00
ORD-0000578,4,PROD-000078,SELLER-0076,1,72.00,72.00
ORD-0000579,1,PROD-000259,SELLER-0068,2,83.00,166.00
ORD-0000580,1,PROD-000122,SELLER-0032,3,43.00,129.00
ORD-0000580,2,PROD-000167,SELLER-0118,3,639.00,1917.00
ORD-0000580,3,PROD-000008,SELLER-0074,2,52.00,104.00
ORD-0000581,1,PROD-000449,SELLER-0142,3,153.00,459.00
ORD-0000581,2,PROD-000992,SELLER-0155,3,399.00,1197.00
ORD-0000582,1,PROD-000656,SELLER-0057,2,932.00,1864.00
ORD-0000582,2,PROD-000080,SELLER-0082,3,492.00,1476.00
ORD-0000582,3,PROD-000100,SELLER-0193,3,118.00,354.00
ORD-0000582,4,PROD-000239,SELLER-0192,2,195.00,390.00
ORD-0000583,1,PROD-000719,SELLER-0084,2,15.00,30.00
ORD-0000583,2,PROD-000132,SELLER-0110,1,313.00,313.00
ORD-0000583,3,PROD-000605,SELLER-0167,2,266.00,532.00
ORD-0000583,4,PROD-000598,SELLER-0015,1,357.00,357.00
ORD-0000584,1,PROD-000965,SELLER-0139,3,92.00,276.00
ORD-0000585,1,PROD-000786,SELLER-0039,2,-153.00,-306.00
ORD-0000586,1,PROD-000717,SELLER-0065,3,44.00,132.00
ORD-0000587,1,PROD-000728,SELLER-0190,3,443.00,1329.00
ORD-0000587,2,PROD-000523,SELLER-0005,2,625.00,1250.00
ORD-0000588,1,PROD-000212,SELLER-0164,1,69.00,69.00
ORD-0000588,2,PROD-000196,SELLER-0131,3,506.00,1518.00
ORD-0000588,3,PROD-000722,SELLER-0098,3,56.00,168.00
ORD-0000589,1,PROD-000307,SELLER-0170,2,564.00,1128.00
ORD-0000589,2,PROD-000096,SELLER-0006,1,121.00,121.00
ORD-0000589,3,PROD-000252,SELLER-0057,1,20.00,20.00
ORD-0000590,1,PROD-000615,SELLER-0114,2,951.00,1902.00
ORD-0000590,2,PROD-000132,SELLER-0110,2,313.00,626.00
ORD-0000591,1,PROD-000412,SELLER-0100,3,231.00,693.00
ORD-0000592,1,PROD-000787,SELLER-0134,1,200.00,200.00
ORD-0000592,2,PROD-000348,SELLER-0160,2,14.00,28.00
ORD-0000592,3,PROD-000318,SELLER-0130,3,136.00,408.00
ORD-0000592,4,PROD-000856,SELLER-0082,3,31.00,93.00
ORD-0000593,1,PROD-000304,SELLER-0084,2,84.00,168.00
ORD-0000594,1,PROD-000354,SELLER-0143,1,38.00,38.00
ORD-0000594,2,PROD-000472,SELLER-0190,2,294.00,588.00
ORD-0000595,1,PROD-000859,SELLER-0060,1,128.00,128.00
ORD-0000595,2,PROD-000955,SELLER-0029,2,434.00,868.00
ORD-0000596,1,PROD-000845,SELLER-0169,3,162.00,486.00
ORD-0000596,2,PROD-000699,SELLER-0005,3,115.00,345.00
ORD-0000597,1,PROD-000046,SELLER-9999,3,318.00,954.00
ORD-0000598,1,PROD-000540,SELLER-0135,3,205.00,615.00
ORD-0000598,2,PROD-000382,SELLER-0121,1,87.00,87.00
ORD-0000598,3,PROD-000494,SELLER-0077,2,151.00,302.00
ORD-0000598,4,PROD-000798,SELLER-0192,3,260.00,780.00
ORD-0000599,1,PROD-000077,SELLER-0121,2,204.00,408.00
ORD-0000599,2,PROD-000762,SELLER-0088,2,193.00,386.00
ORD-0000599,3,PROD-000999,SELLER-0164,3,537.00,1611.00
ORD-0000599,4,PROD-000522,SELLER-0059,3,207.00,621.00
ORD-0000600,1,PROD-000839,SELLER-0109,3,22.00,66.00
ORD-0000600,2,PROD-000691,SELLER-0150,3,92.00,276.00
ORD-0000600,3,PROD-000468,SELLER-0035,1,374.00,374.00
ORD-0000601,1,PROD-000882,SELLER-0134,2,365.00,730.00
ORD-0000601,2,PROD-000013,SELLER-0112,3,35.00,105.00
ORD-0000601,3,PROD-000403,SELLER-0135,1,11.00,11.00
ORD-0000602,1,PROD-000525,SELLER-0016,2,133.00,266.00
ORD-0000602,2,PROD-000543,SELLER-0109,2,222.00,444.00
ORD-0000602,3,PROD-000383,SELLER-0103,2,547.00,1094.00
ORD-0000603,1,PROD-000092,SELLER-0180,3,230.00,690.00
ORD-0000603,2,PROD-000279,SELLER-0120,2,501.00,1002.00
ORD-0000603,3,PROD-000301,SELLER-0032,3,205.00,615.00
ORD-0000604,1,PROD-000838,SELLER-0082,3,61.00,183.00
ORD-0000604,2,PROD-000936,SELLER-0039,2,106.00,212.00
ORD-0000604,3,PROD-000842,SELLER-0144,1,82.00,82.00
ORD-0000605,1,PROD-000798,SELLER-0192,1,260.00,260.00
ORD-0000606,1,PROD-000560,SELLER-0177,1,50.00,50.00
ORD-0000606,2,PROD-000427,SELLER-0010,2,1090.00,2180.00
ORD-0000606,3,PROD-000932,SELLER-0035,1,160.00,160.00
ORD-0000607,1,PROD-000072,SELLER-0121,2,357.00,714.00
ORD-0000608,1,PROD-000035,SELLER-0161,1,431.00,431.00
ORD-0000608,2,PROD-000172,SELLER-0169,2,324.00,648.00
ORD-0000608,3,PROD-000369,SELLER-0162,3,102.00,306.00
ORD-0000608,4,PROD-000021,SELLER-0105,1,585.00,585.00
ORD-0000609,1,PROD-000748,SELLER-0011,2,81.00,162.00
ORD-0000609,2,PROD-000128,SELLER-0082,1,30.00,30.00
ORD-0000609,3,PROD-000618,SELLER-0079,2,95.00,190.00
ORD-0000610,1,PROD-000129,SELLER-0200,2,14.00,28.00
ORD-0000611,1,PROD-000084,SELLER-0193,3,108.00,324.00
ORD-0000611,2,PROD-000972,SELLER-0116,2,44.00,88.00
ORD-0000611,3,PROD-000825,SELLER-0157,2,57.00,114.00
ORD-0000612,1,PROD-000104,SELLER-0021,3,239.00,717.00
ORD-0000612,2,PROD-000593,SELLER-0031,1,55.00,55.00
ORD-0000612,3,PROD-000798,SELLER-0192,3,260.00,780.00
ORD-0000613,1,PROD-000752,SELLER-0160,2,392.00,784.00
ORD-0000613,2,PROD-000864,SELLER-0146,1,29.00,29.00
ORD-0000613,3,PROD-000572,SELLER-0082,2,883.00,1766.00
ORD-0000614,1,PROD-000346,SELLER-0012,2,595.00,1190.00
ORD-0000615,1,PROD-000236,SELLER_0063,3,225.00,675.00
ORD-0000615,2,PROD-000575,SELLER-0092,3,40.00,120.00
ORD-0000615,3,PROD-000306,SELLER-0088,2,148.00,296.00
ORD-0000616,1,PROD-000630,SELLER-0091,1,137.00,137.00
ORD-0000616,2,PROD-000797,SELLER-0008,1,32.00,32.00
ORD-0000617,1,PROD-000669,SELLER-0121,3,753.00,2259.00
ORD-0000618,1,PROD-000127,SELLER-0147,1,643.00,643.00
ORD-0000618,2,PROD-000157,SELLER-0141,2,308.00,616.00
ORD-0000618,3,PROD-000102,SELLER-0150,1,239.00,239.00
ORD-0000618,4,PROD-000198,SELLER-0066,3,56.00,168.00
ORD-0000619,1,PROD-000641,SELLER-0144,3,107.00,321.00
ORD-0000620,1,PROD-000805,SELLER_0072,3,18.00,54.00
ORD-0000620,2,PROD-000997,SELLER-0003,3,991.00,2973.00
ORD-0000621,1,PROD-000952,SELLER-0113,3,69.00,207.00
ORD-0000621,2,PROD-000288,SELLER-0069,2,57.00,114.00
ORD-0000622,1,PROD-000312,SELLER-0115,1,695.00,695.00
ORD-0000622,2,PROD-000552,SELLER-0153,2,531.00,1062.00
ORD-0000623,1,PROD-000685,SELLER-0071,2,30.00,60.00
ORD-0000623,2,PROD-000722,SELLER-0098,1,56.00,56.00
ORD-0000623,3,PROD-000979,SELLER-0093,3,148.00,444.00
ORD-0000624,1,PROD-000813,SELLER-0049,3,13.00,39.00
ORD-0000625,1,PROD-000543,SELLER-0109,3,222.00,666.00
ORD-0000625,2,PROD-000954,SELLER_0101,3,17.00,51.00
ORD-0000625,3,PROD-000872,SELLER-0055,3,161.00,483.00
ORD-0000625,4,PROD-000750,SELLER-0017,1,94.00,94.00
ORD-0000626,1,PROD-000923,SELLER-0147,2,553.00,1106.00
ORD-0000626,2,PROD-000482,SELLER-0137,3,50.00,150.00
ORD-0000627,1,PROD-000817,SELLER-0167,3,87.00,261.00
ORD-0000627,2,PROD-000199,SELLER-0075,3,799.00,2397.00
ORD-0000628,1,PROD-000375,SELLER-0176,3,115.00,345.00
ORD-0000629,1,PROD-000069,SELLER-0020,3,935.00,2805.00
ORD-0000629,2,PROD-000932,SELLER-0035,1,160.00,160.00
ORD-0000629,3,PROD-000384,SELLER-0141,1,448.00,448.00
ORD-0000629,4,PROD-000964,SELLER-0008,1,51.00,51.00
ORD-0000630,1,PROD-000847,SELLER-0003,1,467.00,467.00
ORD-0000630,2,PROD-000307,SELLER-0170,3,564.00,1692.00
ORD-0000630,3,PROD-000039,SELLER-0159,1,450.00,450.00
ORD-0000631,1,PROD-000389,SELLER-0181,1,125.00,125.00
ORD-0000631,2,PROD-000318,SELLER-0130,1,136.00,136.00
ORD-0000631,3,PROD-000440,SELLER-0195,1,500.00,500.00
ORD-0000631,4,PROD-000165,SELLER-0029,1,42.00,42.00
ORD-0000632,1,PROD-000440,SELLER-0195,2,500.00,1000.00
ORD-0000632,2,PROD-000637,SELLER-0174,1,29.00,29.00
ORD-0000632,3,PROD-000756,SELLER-9999,1,27.00,27.00
ORD-0000633,1,PROD-000975,SELLER-0014,2,49.00,98.00
ORD-0000634,1,PROD-000172,SELLER-0169,3,324.00,972.00
ORD-0000634,2,PROD-000885,SELLER-0039,2,-600.00,-1200.00
ORD-0000634,3,PROD-000705,SELLER-0110,2,195.00,390.00
ORD-0000635,1,PROD-000419,SELLER-0189,1,205.00,205.00
ORD-0000636,1,PROD-000825,SELLER-0157,3,57.00,171.00
ORD-0000637,1,PROD-000650,SELLER-0117,1,581.00,581.00
ORD-0000638,1,PROD-000396,SELLER-0102,3,77.00,231.00
ORD-0000638,2,PROD-000834,SELLER-0123,1,13.00,13.00
ORD-0000638,3,PROD-000816,SELLER-0119,2,47.00,94.00
ORD-0000639,1,PROD-000324,SELLER-0144,3,178.00,534.00
ORD-0000639,2,PROD-000505,SELLER-0033,2,79.00,158.00
ORD-0000639,3,PROD-000375,SELLER-0176,2,115.00,230.00
ORD-0000639,4,PROD-000872,SELLER-0055,2,161.00,322.00
ORD-0000640,1,PROD-000162,SELLER-0125,2,89.00,178.00
ORD-0000641,1,PROD-000017,SELLER-0141,2,-22.00,-44.00
ORD-0000641,2,PROD-000433,SELLER-0119,1,34.00,34.00
ORD-0000641,3,PROD-000118,SELLER-0041,2,15.00,30.00
ORD-0000642,1,PROD-000319,SELLER-0146,2,690.00,1380.00
ORD-0000642,2,PROD-000970,SELLER-0191,1,21.00,21.00
ORD-0000643,1,PROD-000799,SELLER-0067,3,76.00,228.00
ORD-0000644,1,PROD-000091,SELLER-9999,2,854.00,1708.00
ORD-0000644,2,PROD-000130,SELLER-0094,2,446.00,892.00
ORD-0000645,1,PROD-000544,SELLER-0011,1,463.00,463.00
ORD-0000645,2,PROD-000967,SELLER-0035,3,38.00,114.00
ORD-0000645,3,PROD-000399,SELLER-0135,2,62.00,124.00
ORD-0000646,1,PROD-000466,SELLER-0024,2,166.00,332.00
ORD-0000647,1,PROD-000916,SELLER-0088,2,244.00,488.00
ORD-0000647,2,PROD-000971,SELLER-0052,3,111.00,333.00
ORD-0000647,3,PROD-000909,SELLER-0035,3,200.00,600.00
ORD-0000647,4,PROD-000164,SELLER-0079,3,239.00,717.00
ORD-0000648,1,PROD-000517,SELLER-0117,3,106.00,318.00
ORD-0000649,1,PROD-000815,SELLER-0084,3,74.00,222.00
ORD-0000649,2,PROD-000738,SELLER_0132,2,51.00,102.00
ORD-0000649,3,PROD-000853,SELLER-0046,2,445.00,890.00
ORD-0000650,1,PROD-000545,SELLER-0174,3,54.00,162.00
ORD-0000650,2,PROD-000361,SELLER-0100,2,67.00,134.00
ORD-0000650,3,PROD-000653,SELLER-0120,3,348.00,1044.00
ORD-0000651,1,PROD-000227,SELLER-0100,1,279.00,279.00
ORD-0000651,2,PROD-000501,SELLER-0154,2,43.00,86.00
ORD-0000652,1,PROD-000069,SELLER-0020,3,935.00,2805.00
ORD-0000652,2,PROD-000569,SELLER-0015,1,55.00,55.00
ORD-0000653,1,PROD-000088,SELLER-0081,2,184.00,368.00
ORD-0000654,1,PROD-000656,SELLER-0057,1,932.00,932.00
ORD-0000654,2,PROD-000833,SELLER-0022,1,322.00,322.00
ORD-0000655,1,PROD-000882,SELLER-0134,2,365.00,730.00
ORD-0000655,2,PROD-000676,SELLER-0096,1,535.00,535.00
ORD-0000655,3,PROD-000730,SELLER-0193,1,32.00,32.00
ORD-0000655,4,PROD-000331,SELLER-0039,1,37.00,37.00
ORD-0000656,1,PROD-000360,SELLER-0074,1,448.00,448.00
ORD-0000656,2,PROD-000905,SELLER-0064,3,374.00,1122.00
ORD-0000657,1,PROD-000138,SELLER-0076,2,223.00,446.00
ORD-0000657,2,PROD-000698,SELLER-0119,1,200.00,200.00
ORD-0000657,3,PROD-000826,SELLER-0183,1,80.00,80.00
ORD-0000657,4,PROD-000676,SELLER-0096,2,535.00,1070.00
ORD-0000658,1,PROD-000292,SELLER-0002,3,101.00,303.00
ORD-0000658,2,PROD-000749,SELLER-0127,3,287.00,861.00
ORD-0000658,3,PROD-000265,SELLER-0141,2,95.00,190.00
ORD-0000659,1,PROD-000720,SELLER-0043,1,478.00,478.00
ORD-0000659,2,PROD-000136,SELLER-0087,1,197.00,197.00
ORD-0000659,3,PROD-000929,SELLER-0030,3,46.00,138.00
ORD-0000660,1,PROD-000947,SELLER_0063,3,212.00,636.00
ORD-0000660,2,PROD-000417,SELLER-0079,2,413.00,826.00
ORD-0000660,3,PROD-000516,SELLER-0045,3,334.00,1002.00
ORD-0000660,4,PROD-000125,SELLER-0087,3,358.00,1074.00
ORD-0000661,1,PROD-000433,SELLER-0119,2,34.00,68.00
ORD-0000661,2,PROD-000416,SELLER-0131,2,475.00,950.00
ORD-0000661,3,PROD-000860,SELLER-0131,1,37.00,37.00
ORD-0000661,4,PROD-000070,SELLER_0132,1,149.00,149.00
ORD-0000662,1,PROD-000414,SELLER-0064,3,50.00,150.00
ORD-0000662,2,PROD-000288,SELLER-0069,2,57.00,114.00
ORD-0000662,3,PROD-000338,SELLER-0174,2,143.00,286.00
ORD-0000663,1,PROD-000248,SELLER-0012,2,104.00,208.00
ORD-0000663,2,PROD-000516,SELLER-0045,3,334.00,1002.00
ORD-0000663,3,PROD-000148,SELLER-0097,3,226.00,678.00
ORD-0000664,1,PROD-000786,SELLER-0039,2,-153.00,-306.00
ORD-0000664,2,PROD-000920,SELLER-0016,1,953.00,953.00
ORD-0000665,1,PROD-000802,SELLER-0038,3,120.00,360.00
ORD-0000666,1,PROD-000365,SELLER-0174,3,41.00,123.00
ORD-0000666,2,PROD-000883,SELLER_0086,2,89.00,178.00
ORD-0000666,3,PROD-000457,SELLER-0068,3,27.00,81.00
ORD-0000667,1,PROD-000163,SELLER-0109,2,66.00,132.00
ORD-0000668,1,PROD-000619,SELLER-0058,3,169.00,507.00
ORD-0000668,2,PROD-000846,SELLER-0185,1,96.00,96.00
ORD-0000668,3,PROD-000692,SELLER-0010,3,66.00,198.00
ORD-0000668,4,PROD-000775,SELLER-0190,1,132.00,132.00
ORD-0000669,1,PROD-000597,SELLER-0160,2,14.00,28.00
ORD-0000669,2,PROD-000446,SELLER-0056,3,31.00,93.00
ORD-0000669,3,PROD-000153,SELLER-0051,2,298.00,596.00
ORD-0000670,1,PROD-000734,SELLER-0123,1,421.00,421.00
ORD-0000670,2,PROD-000941,SELLER-0061,3,120.00,360.00
ORD-0000671,1,PROD-000845,SELLER-0169,2,162.00,324.00
ORD-0000671,2,PROD-000734,SELLER-0123,1,421.00,421.00
ORD-0000671,3,PROD-000862,SELLER-0022,3,93.00,279.00
ORD-0000672,1,PROD-000809,SELLER-0159,1,33.00,33.00
ORD-0000672,2,PROD-000104,SELLER-0021,3,239.00,717.00
ORD-0000672,3,PROD-000835,SELLER-0025,2,96.00,192.00
ORD-0000673,1,PROD-000898,SELLER-0102,3,215.00,645.00
ORD-0000673,2,PROD-000167,SELLER-0118,2,639.00,1278.00
ORD-0000673,3,PROD-000798,SELLER-0192,3,260.00,780.00
ORD-0000674,1,PROD-000069,SELLER-0020,2,935.00,1870.00
ORD-0000674,2,PROD-000939,SELLER-0159,3,80.00,240.00
ORD-0000674,3,PROD-000111,SELLER-0056,2,46.00,92.00
ORD-0000675,1,PROD-000907,SELLER-0121,2,36.00,72.00
ORD-0000675,2,PROD-000175,SELLER-0197,2,244.00,488.00
ORD-0000675,3,PROD-000123,SELLER-0005,3,32.00,96.00
