event_id,order_id,carrier_id,event_type,event_at
SHIP-00005307,ORD-0001396,CARR-003,handed_to_carrier,2022-07-06 09:45:37
SHIP-00005308,ORD-0001396,CARR-003,in_transit,2022-07-07 01:45:37
SHIP-00005309,ORD-0001396,CARR-003,delivered,2022-07-12 01:45:37
SHIP-00005310,ORD-0001397,CARR-005,order_created,2023-11-29 07:20:16
SHIP-00005311,ORD-0001397,CARR-005,label_printed,2023-11-29 09:20:16
SHIP-00005312,ORD-0001397,CARR-005,handed_to_carrier,2023-11-29 15:20:16
SHIP-00005313,ORD-0001397,CARR-005,in_transit,2023-11-30 07:20:16
SHIP-00005314,ORD-0001398,CARR-010,order_created,2022-07-24 16:49:01
SHIP-00005315,ORD-0001398,CARR-010,label_printed,2022-07-24 18:49:01
SHIP-00005316,ORD-0001398,CARR-010,handed_to_carrier,2022-07-25 00:49:01
SHIP-00005317,ORD-0001398,CARR-010,in_transit,2022-07-25 16:49:01
SHIP-00005318,ORD-0001398,CARR-010,delivered,2022-08-01 16:49:01
SHIP-00005319,ORD-0001399,CARR-004,order_created,2023-05-30 19:24:06
SHIP-00005320,ORD-0001399,CARR-004,label_printed,2023-05-30 21:24:06
SHIP-00005321,ORD-0001399,CARR-004,handed_to_carrier,2023-05-31 03:24:06
SHIP-00005322,ORD-0001399,CARR-004,in_transit,2023-05-31 19:24:06
SHIP-00005323,ORD-0001399,CARR-004,delivered,2023-06-05 19:24:06
SHIP-00005324,ORD-0001400,CARR-008,order_created,2025-09-11 07:54:01
SHIP-00005325,ORD-0001400,CARR-008,label_printed,2025-09-11 09:54:01
SHIP-00005326,ORD-0001400,CARR-008,handed_to_carrier,2025-09-11 15:54:01
SHIP-00005327,ORD-0001400,CARR-008,in_transit,2025-09-12 07:54:01
SHIP-00005328,ORD-0001400,CARR-008,delivered,2025-09-19 07:54:01
SHIP-00005329,ORD-0001402,CARR-006,order_created,2025-07-03 16:50:57
SHIP-00005330,ORD-0001402,CARR-006,label_printed,2025-07-03 18:50:57
SHIP-00005331,ORD-0001402,CARR-006,handed_to_carrier,2025-07-04 00:50:57
SHIP-00005332,ORD-0001402,CARR-006,in_transit,2025-07-04 16:50:57
SHIP-00005333,ORD-0001402,CARR-006,delivered,2025-07-08 16:50:57
SHIP-00005334,ORD-0001403,CARR-009,order_created,2022-04-22 05:58:49
SHIP-00005335,ORD-0001403,CARR-009,label_printed,2022-04-22 07:58:49
SHIP-00005336,ORD-0001403,CARR-009,handed_to_carrier,2022-04-22 13:58:49
SHIP-00005337,ORD-0001403,CARR-009,in_transit,2022-04-23 05:58:49
SHIP-00005338,ORD-0001403,CARR-009,delivered,2022-05-01 05:58:49
SHIP-00005339,ORD-0001404,CARR-002,order_created,2024-06-30 07:20:01
SHIP-00005340,ORD-0001404,CARR-002,label_printed,2024-06-30 09:20:01
SHIP-00005341,ORD-0001404,CARR-002,handed_to_carrier,2024-06-30 15:20:01
SHIP-00005342,ORD-0001404,CARR-002,in_transit,2024-07-01 07:20:01
SHIP-00005343,ORD-0001404,CARR-002,delivered,2024-07-07 07:20:01
SHIP-00005344,ORD-0001405,CARR-004,order_created,2023-10-03 01:45:24
SHIP-00005345,ORD-0001405,CARR-004,label_printed,2023-10-03 03:45:24
SHIP-00005346,ORD-0001405,CARR-004,handed_to_carrier,2023-10-03 09:45:24
SHIP-00005347,ORD-0001405,CARR-004,in_transit,2023-10-04 01:45:24
SHIP-00005348,ORD-0001405,CARR-004,delivered,2023-10-12 01:45:24
SHIP-00005349,ORD-0001406,CARR-002,order_created,2024-05-31 08:55:46
SHIP-00005350,ORD-0001406,CARR-002,label_printed,2024-05-31 10:55:46
SHIP-00005351,ORD-0001406,CARR-002,handed_to_carrier,2024-05-31 16:55:46
SHIP-00005352,ORD-0001406,CARR-002,in_transit,2024-06-01 08:55:46
SHIP-00005353,ORD-0001406,CARR-002,delivered,2024-06-12 08:55:46
SHIP-00005354,ORD-0001408,CARR-008,order_created,2024-11-26 07:05:23
SHIP-00005355,ORD-0001408,CARR-008,label_printed,2024-11-26 09:05:23
SHIP-00005356,ORD-0001408,CARR-008,handed_to_carrier,2024-11-26 15:05:23
SHIP-00005357,ORD-0001408,CARR-008,in_transit,2024-11-27 07:05:23
SHIP-00005358,ORD-0001408,CARR-008,delivered,2024-12-03 07:05:23
SHIP-00005359,ORD-0001409,CARR-006,order_created,2024-11-30 05:47:24
SHIP-00005360,ORD-0001409,CARR-006,label_printed,2024-11-30 07:47:24
SHIP-00005361,ORD-0001409,CARR-006,handed_to_carrier,2024-11-30 13:47:24
SHIP-00005362,ORD-0001409,CARR-006,in_transit,2024-12-01 05:47:24
SHIP-00005363,ORD-0001409,CARR-006,delivered,2024-12-08 05:47:24
SHIP-00005364,ORD-0001410,CARR-005,order_created,2023-05-04 21:35:14
SHIP-00005365,ORD-0001410,CARR-005,label_printed,2023-05-04 23:35:14
SHIP-00005366,ORD-0001410,CARR-005,handed_to_carrier,2023-05-05 05:35:14
SHIP-00005367,ORD-0001410,CARR-005,in_transit,2023-05-05 21:35:14
SHIP-00005368,ORD-0001410,CARR-005,delivered,2023-05-14 21:35:14
SHIP-00005369,ORD-0001411,CARR-005,order_created,2025-10-08 01:17:11
SHIP-00005370,ORD-0001411,CARR-005,label_printed,2025-10-08 03:17:11
SHIP-00005371,ORD-0001411,CARR-005,handed_to_carrier,2025-10-08 09:17:11
SHIP-00005372,ORD-0001411,CARR-005,in_transit,2025-10-09 01:17:11
SHIP-00005373,ORD-0001411,CARR-005,delivered,2025-10-20 01:17:11
SHIP-00005374,ORD-0001412,CARR-003,order_created,2023-08-17 04:16:13
SHIP-00005375,ORD-0001412,CARR-003,label_printed,2023-08-17 06:16:13
SHIP-00005376,ORD-0001412,CARR-003,handed_to_carrier,2023-08-17 12:16:13
SHIP-00005377,ORD-0001412,CARR-003,in_transit,2023-08-18 04:16:13
SHIP-00005378,ORD-0001412,CARR-003,delivered,2023-09-02 04:16:13
SHIP-00005379,ORD-0001415,CARR-007,order_created,2022-11-28 20:29:08
SHIP-00005380,ORD-0001415,CARR-007,label_printed,2022-11-28 22:29:08
SHIP-00005381,ORD-0001415,CARR-007,handed_to_carrier,2022-11-29 04:29:08
SHIP-00005382,ORD-0001415,CARR-007,in_transit,2022-11-29 20:29:08
SHIP-00005383,ORD-0001416,CARR-004,order_created,2022-11-29 01:59:16
SHIP-00005384,ORD-0001416,CARR-004,label_printed,2022-11-29 03:59:16
SHIP-00005385,ORD-0001416,CARR-004,handed_to_carrier,2022-11-29 09:59:16
SHIP-00005386,ORD-0001416,CARR-004,in_transit,2022-11-30 01:59:16
SHIP-00005387,ORD-0001416,CARR-004,delivered,2022-12-07 01:59:16
SHIP-00005388,ORD-0001417,CARR-006,order_created,2023-04-27 18:30:00
SHIP-00005389,ORD-0001417,CARR-006,label_printed,2023-04-27 20:30:00
SHIP-00005390,ORD-0001417,CARR-006,handed_to_carrier,2023-04-28 02:30:00
SHIP-00005391,ORD-0001417,CARR-006,in_transit,2023-04-28 18:30:00
SHIP-00005392,ORD-0001418,CARR-002,order_created,2022-12-07 23:46:25
SHIP-00005393,ORD-0001418,CARR-002,label_printed,2022-12-08 01:46:25
SHIP-00005394,ORD-0001418,CARR-002,handed_to_carrier,2022-12-08 07:46:25
SHIP-00005395,ORD-0001418,CARR-002,in_transit,2022-12-08 23:46:25
SHIP-00005396,ORD-0001418,CARR-002,delivered,2022-12-12 23:46:25
SHIP-00005397,ORD-0001420,CARR-003,order_created,2023-11-26 14:22:15
SHIP-00005398,ORD-0001420,CARR-003,label_printed,2023-11-26 16:22:15
SHIP-00005399,ORD-0001420,CARR-003,handed_to_carrier,2023-11-26 22:22:15
SHIP-00005400,ORD-0001420,CARR-003,in_transit,2023-11-27 14:22:15
SHIP-00005401,ORD-0001420,CARR-003,delivered,2023-12-04 14:22:15
SHIP-00005402,ORD-0001422,CARR-007,order_created,2024-10-29 04:26:44
SHIP-00005403,ORD-0001422,CARR-007,label_printed,2024-10-29 06:26:44
SHIP-00005404,ORD-0001422,CARR-007,handed_to_carrier,2024-10-29 12:26:44
SHIP-00005405,ORD-0001422,CARR-007,in_transit,2024-10-30 04:26:44
SHIP-00005406,ORD-0001422,CARR-007,delivered,2024-11-05 04:26:44
SHIP-00005407,ORD-0001423,CARR-001,order_created,2024-12-05 01:50:08
SHIP-00005408,ORD-0001423,CARR-001,label_printed,2024-12-05 03:50:08
SHIP-00005409,ORD-0001423,CARR-001,handed_to_carrier,2024-12-05 09:50:08
SHIP-00005410,ORD-0001423,CARR-001,in_transit,2024-12-06 01:50:08
SHIP-00005411,ORD-0001423,CARR-001,delivered,2024-12-11 01:50:08
SHIP-00005412,ORD-0001424,CARR-004,order_created,2022-11-24 17:49:38
SHIP-00005413,ORD-0001424,CARR-004,label_printed,2022-11-24 19:49:38
SHIP-00005414,ORD-0001424,CARR-004,handed_to_carrier,2022-11-25 01:49:38
SHIP-00005415,ORD-0001424,CARR-004,in_transit,2022-11-25 17:49:38
SHIP-00005416,ORD-0001424,CARR-004,delivered,2022-12-01 17:49:38
SHIP-00005417,ORD-0001425,CARR-008,order_created,2024-02-29 18:40:43
SHIP-00005418,ORD-0001425,CARR-008,label_printed,2024-02-29 20:40:43
SHIP-00005419,ORD-0001425,CARR-008,handed_to_carrier,2024-03-01 02:40:43
SHIP-00005420,ORD-0001425,CARR-008,in_transit,2024-03-01 18:40:43
SHIP-00005421,ORD-0001425,CARR-008,delivered,2024-03-07 18:40:43
SHIP-00005422,ORD-0001426,CARR-002,order_created,2025-11-22 02:34:46
SHIP-00005423,ORD-0001426,CARR-002,label_printed,2025-11-22 04:34:46
SHIP-00005424,ORD-0001426,CARR-002,handed_to_carrier,2025-11-22 10:34:46
SHIP-00005425,ORD-0001426,CARR-002,in_transit,2025-11-23 02:34:46
SHIP-00005426,ORD-0001426,CARR-002,delivered,2025-11-28 02:34:46
SHIP-00005427,ORD-0001427,CARR-005,order_created,2022-12-10 07:42:01
SHIP-00005428,ORD-0001427,CARR-005,label_printed,2022-12-10 09:42:01
SHIP-00005429,ORD-0001427,CARR-005,handed_to_carrier,2022-12-10 15:42:01
SHIP-00005430,ORD-0001427,CARR-005,in_transit,2022-12-11 07:42:01
SHIP-00005431,ORD-0001427,CARR-005,delivered,2022-12-20 07:42:01
SHIP-00005432,ORD-0001428,CARR-009,order_created,2022-11-30 09:32:08
SHIP-00005433,ORD-0001428,CARR-009,label_printed,2022-11-30 11:32:08
SHIP-00005434,ORD-0001428,CARR-009,handed_to_carrier,2022-11-30 17:32:08
SHIP-00005435,ORD-0001428,CARR-009,in_transit,2022-12-01 09:32:08
SHIP-00005436,ORD-0001428,CARR-009,delivered,2022-12-10 09:32:08
SHIP-00005437,ORD-0001429,CARR-010,order_created,2024-12-01 02:18:10
SHIP-00005438,ORD-0001429,CARR-010,label_printed,2024-12-01 04:18:10
SHIP-00005439,ORD-0001429,CARR-010,handed_to_carrier,2024-12-01 10:18:10
SHIP-00005440,ORD-0001429,CARR-010,in_transit,2024-12-02 02:18:10
SHIP-00005441,ORD-0001429,CARR-010,delivered,2024-12-07 02:18:10
SHIP-00005442,ORD-0001430,CARR-007,order_created,2022-11-30 08:36:13
SHIP-00005443,ORD-0001430,CARR-007,label_printed,2022-11-30 10:36:13
SHIP-00005444,ORD-0001430,CARR-007,handed_to_carrier,2022-11-30 16:36:13
SHIP-00005445,ORD-0001430,CARR-007,in_transit,2022-12-01 08:36:13
SHIP-00005446,ORD-0001430,CARR-007,delivered,2022-12-07 08:36:13
SHIP-00005447,ORD-0001431,CARR-008,order_created,2023-10-11 12:44:06
SHIP-00005448,ORD-0001431,CARR-008,label_printed,2023-10-11 14:44:06
SHIP-00005449,ORD-0001431,CARR-008,handed_to_carrier,2023-10-11 20:44:06
SHIP-00005450,ORD-0001431,CARR-008,in_transit,2023-10-12 12:44:06
SHIP-00005451,ORD-0001431,CARR-008,delivered,2023-10-18 12:44:06
SHIP-00005452,ORD-0001432,CARR-007,order_created,2024-11-12 11:19:25
SHIP-00005453,ORD-0001432,CARR-007,label_printed,2024-11-12 13:19:25
SHIP-00005454,ORD-0001432,CARR-007,handed_to_carrier,2024-11-12 19:19:25
SHIP-00005455,ORD-0001432,CARR-007,in_transit,2024-11-13 11:19:25
SHIP-00005456,ORD-0001432,CARR-007,delivered,2024-11-17 11:19:25
SHIP-00005457,ORD-0001433,CARR-002,order_created,2025-02-15 10:14:35
SHIP-00005458,ORD-0001433,CARR-002,label_printed,2025-02-15 12:14:35
SHIP-00005459,ORD-0001433,CARR-002,handed_to_carrier,2025-02-15 18:14:35
SHIP-00005460,ORD-0001433,CARR-002,in_transit,2025-02-16 10:14:35
SHIP-00005461,ORD-0001434,CARR-009,order_created,2025-02-19 04:29:31
SHIP-00005462,ORD-0001434,CARR-009,label_printed,2025-02-19 06:29:31
SHIP-00005463,ORD-0001434,CARR-009,handed_to_carrier,2025-02-19 12:29:31
SHIP-00005464,ORD-0001434,CARR-009,in_transit,2025-02-20 04:29:31
SHIP-00005465,ORD-0001434,CARR-009,delivered,2025-03-04 04:29:31
SHIP-00005466,ORD-0001436,CARR-006,order_created,2025-04-17 17:16:45
SHIP-00005467,ORD-0001436,CARR-006,label_printed,2025-04-17 19:16:45
SHIP-00005468,ORD-0001436,CARR-006,handed_to_carrier,2025-04-18 01:16:45
SHIP-00005469,ORD-0001436,CARR-006,in_transit,2025-04-18 17:16:45
SHIP-00005470,ORD-0001436,CARR-006,delivered,2025-04-24 17:16:45
SHIP-00005471,ORD-0001437,CARR-006,order_created,2025-12-23 13:33:16
SHIP-00005472,ORD-0001437,CARR-006,label_printed,2025-12-23 15:33:16
SHIP-00005473,ORD-0001437,CARR-006,handed_to_carrier,2025-12-23 21:33:16
SHIP-00005474,ORD-0001437,CARR-006,in_transit,2025-12-24 13:33:16
SHIP-00005475,ORD-0001437,CARR-006,delivered,2025-12-29 13:33:16
SHIP-00005476,ORD-0001439,CARR-009,order_created,2025-09-07 02:11:28
SHIP-00005477,ORD-0001439,CARR-009,label_printed,2025-09-07 04:11:28
SHIP-00005478,ORD-0001439,CARR-009,handed_to_carrier,2025-09-07 10:11:28
SHIP-00005479,ORD-0001439,CARR-009,in_transit,2025-09-08 02:11:28
SHIP-00005480,ORD-0001439,CARR-009,delivered,2025-09-22 02:11:28
SHIP-00005481,ORD-0001440,CARR-001,order_created,2024-02-17 01:25:15
SHIP-00005482,ORD-0001440,CARR-001,label_printed,2024-02-17 03:25:15
SHIP-00005483,ORD-0001440,CARR-001,handed_to_carrier,2024-02-17 09:25:15
SHIP-00005484,ORD-0001440,CARR-001,in_transit,2024-02-18 01:25:15
SHIP-00005485,ORD-0001440,CARR-001,delivered,2024-02-23 01:25:15
SHIP-00005486,ORD-0001441,CARR-002,order_created,2022-03-26 23:36:49
SHIP-00005487,ORD-0001441,CARR-002,label_printed,2022-03-27 01:36:49
SHIP-00005488,ORD-0001441,CARR-002,handed_to_carrier,2022-03-27 07:36:49
SHIP-00005489,ORD-0001441,CARR-002,in_transit,2022-03-27 23:36:49
SHIP-00005490,ORD-0001441,CARR-002,delivered,2022-03-31 23:36:49
SHIP-00005491,ORD-0001442,CARR-006,order_created,2026-02-25 16:51:08
SHIP-00005492,ORD-0001442,CARR-006,label_printed,2026-02-25 18:51:08
SHIP-00005493,ORD-0001442,CARR-006,handed_to_carrier,2026-02-26 00:51:08
SHIP-00005494,ORD-0001442,CARR-006,in_transit,2026-02-26 16:51:08
SHIP-00005495,ORD-0001443,CARR-005,order_created,2025-11-15 09:37:05
SHIP-00005496,ORD-0001443,CARR-005,label_printed,2025-11-15 11:37:05
SHIP-00005497,ORD-0001443,CARR-005,handed_to_carrier,2025-11-15 17:37:05
SHIP-00005498,ORD-0001443,CARR-005,in_transit,2025-11-16 09:37:05
SHIP-00005499,ORD-0001443,CARR-005,delivered,2025-11-28 09:37:05
SHIP-00005500,ORD-0001445,CARR-006,order_created,2024-06-20 13:50:26
SHIP-00005501,ORD-0001445,CARR-006,label_printed,2024-06-20 15:50:26
SHIP-00005502,ORD-0001445,CARR-006,handed_to_carrier,2024-06-20 21:50:26
SHIP-00005503,ORD-0001445,CARR-006,in_transit,2024-06-21 13:50:26
SHIP-00005504,ORD-0001445,CARR-006,delivered,2024-06-28 13:50:26
SHIP-00005505,ORD-0001446,CARR-010,order_created,2022-11-27 15:00:08
SHIP-00005506,ORD-0001446,CARR-010,label_printed,2022-11-27 17:00:08
SHIP-00005507,ORD-0001446,CARR-010,handed_to_carrier,2022-11-27 23:00:08
SHIP-00005508,ORD-0001446,CARR-010,in_transit,2022-11-28 15:00:08
SHIP-00005509,ORD-0001446,CARR-010,delivered,2022-12-03 15:00:08
SHIP-00005510,ORD-0001447,CARR-010,order_created,2025-07-21 10:23:43
SHIP-00005511,ORD-0001447,CARR-010,label_printed,2025-07-21 12:23:43
SHIP-00005512,ORD-0001447,CARR-010,handed_to_carrier,2025-07-21 18:23:43
SHIP-00005513,ORD-0001447,CARR-010,in_transit,2025-07-22 10:23:43
SHIP-00005514,ORD-0001447,CARR-010,delivered,2025-07-27 10:23:43
SHIP-00005515,ORD-0001448,CARR-008,order_created,2025-11-30 09:08:06
SHIP-00005516,ORD-0001448,CARR-008,label_printed,2025-11-30 11:08:06
SHIP-00005517,ORD-0001448,CARR-008,handed_to_carrier,2025-11-30 17:08:06
SHIP-00005518,ORD-0001448,CARR-008,in_transit,2025-12-01 09:08:06
SHIP-00005519,ORD-0001448,CARR-008,delivered,2025-12-07 09:08:06
SHIP-00005520,ORD-0001451,CARR-010,order_created,2022-06-30 06:28:48
SHIP-00005521,ORD-0001451,CARR-010,label_printed,2022-06-30 08:28:48
SHIP-00005522,ORD-0001451,CARR-010,handed_to_carrier,2022-06-30 14:28:48
SHIP-00005523,ORD-0001451,CARR-010,in_transit,2022-07-01 06:28:48
SHIP-00005524,ORD-0001452,CARR-005,order_created,2026-03-24 08:21:11
SHIP-00005525,ORD-0001452,CARR-005,label_printed,2026-03-24 10:21:11
SHIP-00005526,ORD-0001452,CARR-005,handed_to_carrier,2026-03-24 16:21:11
SHIP-00005527,ORD-0001452,CARR-005,in_transit,2026-03-25 08:21:11
SHIP-00005528,ORD-0001452,CARR-005,delivered,2026-04-11 08:21:11
SHIP-00005529,ORD-0001454,CARR-010,order_created,2025-12-30 18:56:25
SHIP-00005530,ORD-0001454,CARR-010,label_printed,2025-12-30 20:56:25
SHIP-00005531,ORD-0001454,CARR-010,handed_to_carrier,2025-12-31 02:56:25
SHIP-00005532,ORD-0001454,CARR-010,in_transit,2025-12-31 18:56:25
SHIP-00005533,ORD-0001454,CARR-010,delivered,2026-01-09 18:56:25
SHIP-00005534,ORD-0001455,CARR-006,order_created,2025-12-26 04:41:08
SHIP-00005535,ORD-0001455,CARR-006,label_printed,2025-12-26 06:41:08
SHIP-00005536,ORD-0001455,CARR-006,handed_to_carrier,2025-12-26 12:41:08
SHIP-00005537,ORD-0001455,CARR-006,in_transit,2025-12-27 04:41:08
SHIP-00005538,ORD-0001455,CARR-006,delivered,2026-01-01 04:41:08
SHIP-00005539,ORD-0001456,CARR-003,order_created,2023-07-24 15:32:33
SHIP-00005540,ORD-0001456,CARR-003,label_printed,2023-07-24 17:32:33
SHIP-00005541,ORD-0001456,CARR-003,handed_to_carrier,2023-07-24 23:32:33
SHIP-00005542,ORD-0001456,CARR-003,in_transit,2023-07-25 15:32:33
SHIP-00005543,ORD-0001456,CARR-003,delivered,2023-08-01 15:32:33
SHIP-00005544,ORD-0001457,CARR-005,order_created,2023-05-08 00:19:54
SHIP-00005545,ORD-0001457,CARR-005,label_printed,2023-05-08 02:19:54
SHIP-00005546,ORD-0001457,CARR-005,handed_to_carrier,2023-05-08 08:19:54
SHIP-00005547,ORD-0001457,CARR-005,in_transit,2023-05-09 00:19:54
SHIP-00005548,ORD-0001458,CARR-001,order_created,2023-11-25 17:11:18
SHIP-00005549,ORD-0001458,CARR-001,label_printed,2023-11-25 19:11:18
SHIP-00005550,ORD-0001458,CARR-001,handed_to_carrier,2023-11-26 01:11:18
SHIP-00005551,ORD-0001458,CARR-001,in_transit,2023-11-26 17:11:18
SHIP-00005552,ORD-0001458,CARR-001,delivered,2023-12-02 17:11:18
SHIP-00005553,ORD-0001459,CARR-005,order_created,2023-04-14 02:30:35
SHIP-00005554,ORD-0001459,CARR-005,label_printed,2023-04-14 04:30:35
SHIP-00005555,ORD-0001459,CARR-005,handed_to_carrier,2023-04-14 10:30:35
SHIP-00005556,ORD-0001459,CARR-005,in_transit,2023-04-15 02:30:35
SHIP-00005557,ORD-0001459,CARR-005,delivered,2023-04-25 02:30:35
SHIP-00005558,ORD-0001460,CARR-007,order_created,2025-12-23 15:03:54
SHIP-00005559,ORD-0001460,CARR-007,label_printed,2025-12-23 17:03:54
SHIP-00005560,ORD-0001460,CARR-007,handed_to_carrier,2025-12-23 23:03:54
SHIP-00005561,ORD-0001460,CARR-007,in_transit,2025-12-24 15:03:54
SHIP-00005562,ORD-0001460,CARR-007,delivered,2025-12-31 15:03:54
SHIP-00005563,ORD-0001461,CARR-010,order_created,2024-10-12 14:23:23
SHIP-00005564,ORD-0001461,CARR-010,label_printed,2024-10-12 16:23:23
SHIP-00005565,ORD-0001461,CARR-010,handed_to_carrier,2024-10-12 22:23:23
SHIP-00005566,ORD-0001461,CARR-010,in_transit,2024-10-13 14:23:23
SHIP-00005567,ORD-0001461,CARR-010,delivered,2024-10-18 14:23:23
SHIP-00005568,ORD-0001462,CARR-005,order_created,2025-07-16 16:22:46
SHIP-00005569,ORD-0001462,CARR-005,label_printed,2025-07-16 18:22:46
SHIP-00005570,ORD-0001462,CARR-005,handed_to_carrier,2025-07-17 00:22:46
SHIP-00005571,ORD-0001462,CARR-005,in_transit,2025-07-17 16:22:46
SHIP-00005572,ORD-0001462,CARR-005,delivered,2025-07-25 16:22:46
SHIP-00005573,ORD-0001464,CARR-002,order_created,2024-02-09 07:52:55
SHIP-00005574,ORD-0001464,CARR-002,label_printed,2024-02-09 09:52:55
SHIP-00005575,ORD-0001464,CARR-002,handed_to_carrier,2024-02-09 15:52:55
SHIP-00005576,ORD-0001464,CARR-002,in_transit,2024-02-10 07:52:55
SHIP-00005577,ORD-0001464,CARR-002,delivered,2024-02-16 07:52:55
SHIP-00005578,ORD-0001465,CARR-001,order_created,2025-04-22 03:19:46
SHIP-00005579,ORD-0001465,CARR-001,label_printed,2025-04-22 05:19:46
SHIP-00005580,ORD-0001465,CARR-001,handed_to_carrier,2025-04-22 11:19:46
SHIP-00005581,ORD-0001465,CARR-001,in_transit,2025-04-23 03:19:46
SHIP-00005582,ORD-0001465,CARR-001,delivered,2025-04-27 03:19:46
SHIP-00005583,ORD-0001466,CARR-001,order_created,2024-09-09 00:25:00
SHIP-00005584,ORD-0001466,CARR-001,label_printed,2024-09-09 02:25:00
SHIP-00005585,ORD-0001466,CARR-001,handed_to_carrier,2024-09-09 08:25:00
SHIP-00005586,ORD-0001466,CARR-001,in_transit,2024-09-10 00:25:00
SHIP-00005587,ORD-0001466,CARR-001,delivered,2024-09-14 00:25:00
SHIP-00005588,ORD-0001467,CARR-004,order_created,2024-12-14 10:41:27
SHIP-00005589,ORD-0001467,CARR-004,label_printed,2024-12-14 12:41:27
SHIP-00005590,ORD-0001467,CARR-004,handed_to_carrier,2024-12-14 18:41:27
SHIP-00005591,ORD-0001467,CARR-004,in_transit,2024-12-15 10:41:27
SHIP-00005592,ORD-0001467,CARR-004,delivered,2024-12-22 10:41:27
SHIP-00005593,ORD-0001469,CARR-003,order_created,2023-09-21 11:07:41
SHIP-00005594,ORD-0001469,CARR-003,label_printed,2023-09-21 13:07:41
SHIP-00005595,ORD-0001469,CARR-003,handed_to_carrier,2023-09-21 19:07:41
SHIP-00005596,ORD-0001469,CARR-003,in_transit,2023-09-22 11:07:41
SHIP-00005597,ORD-0001469,CARR-003,delivered,2023-09-27 11:07:41
SHIP-00005598,ORD-0001471,CARR-006,order_created,2024-11-05 12:37:12
SHIP-00005599,ORD-0001471,CARR-006,label_printed,2024-11-05 14:37:12
SHIP-00005600,ORD-0001471,CARR-006,handed_to_carrier,2024-11-05 20:37:12
SHIP-00005601,ORD-0001471,CARR-006,in_transit,2024-11-06 12:37:12
SHIP-00005602,ORD-0001471,CARR-006,delivered,2024-11-10 12:37:12
SHIP-00005603,ORD-0001473,CARR-007,order_created,2024-09-14 00:57:56
SHIP-00005604,ORD-0001473,CARR-007,label_printed,2024-09-14 02:57:56
SHIP-00005605,ORD-0001473,CARR-007,handed_to_carrier,2024-09-14 08:57:56
SHIP-00005606,ORD-0001473,CARR-007,in_transit,2024-09-15 00:57:56
SHIP-00005607,ORD-0001473,CARR-007,delivered,2024-09-22 00:57:56
SHIP-00005608,ORD-0001474,CARR-010,order_created,2025-06-21 05:42:35
SHIP-00005609,ORD-0001474,CARR-010,label_printed,2025-06-21 07:42:35
SHIP-00005610,ORD-0001474,CARR-010,handed_to_carrier,2025-06-21 13:42:35
SHIP-00005611,ORD-0001474,CARR-010,in_transit,2025-06-22 05:42:35
SHIP-00005612,ORD-0001474,CARR-010,delivered,2025-06-28 05:42:35
SHIP-00005613,ORD-0001475,CARR-009,order_created,2023-08-20 13:25:55
SHIP-00005614,ORD-0001475,CARR-009,label_printed,2023-08-20 15:25:55
SHIP-00005615,ORD-0001475,CARR-009,handed_to_carrier,2023-08-20 21:25:55
SHIP-00005616,ORD-0001475,CARR-009,in_transit,2023-08-21 13:25:55
SHIP-00005617,ORD-0001475,CARR-009,delivered,2023-08-31 13:25:55
SHIP-00005618,ORD-0001476,CARR-006,order_created,2023-08-26 08:23:15
SHIP-00005619,ORD-0001476,CARR-006,label_printed,2023-08-26 10:23:15
SHIP-00005620,ORD-0001476,CARR-006,handed_to_carrier,2023-08-26 16:23:15
SHIP-00005621,ORD-0001476,CARR-006,in_transit,2023-08-27 08:23:15
SHIP-00005622,ORD-0001476,CARR-006,delivered,2023-09-01 08:23:15
SHIP-00005623,ORD-0001478,CARR-008,order_created,2025-08-03 06:59:14
SHIP-00005624,ORD-0001478,CARR-008,label_printed,2025-08-03 08:59:14
SHIP-00005625,ORD-0001478,CARR-008,handed_to_carrier,2025-08-03 14:59:14
SHIP-00005626,ORD-0001478,CARR-008,in_transit,2025-08-04 06:59:14
